Date,Open,High,Low,Close,Volume
2026/07/02 16:00:00,23.49,23.53,20.6,21.18,33897812
2026/07/06 16:00:00,24.15,25.15,22.01,22.21,74725827
2026/07/07 16:00:00,21.64,21.89,19.09,20.24,51365855
2026/07/08 16:00:00,21.06,22.9,20.85,22.83,42872577
2026/07/09 16:00:00,23.84,24.58,23.02,23.2,49423464
2026/07/10 16:00:00,23.39,23.65,21.82,21.97,30908863
2026/07/13 16:00:00,21.5,21.89,20.14,20.89,25087621
2026/07/14 16:00:00,20.92,20.96,18.62,19.41,58011432
2026/07/15 16:00:00,19.6,20.18,18.65,19.37,30687897
2026/07/16 16:00:00,18.66,18.84,17.7,17.98,38759870
2026/07/17 16:00:00,17.255,18.12,16.545,17.74,19016860
