Date,Open,High,Low,Close,Volume
2026/02/10 16:00:00,58.54,62,58.3,59.75,7515459
2026/02/11 16:00:00,59.11,59.17,55.89,57.86,8585457
2026/02/12 16:00:00,58.75,58.75,55.31,56.63,8567222
2026/02/13 16:00:00,58.44,62.2,57.23,60.04,12023912
2026/02/17 16:00:00,59.27,62.9,57.02,61.62,9686919
2026/02/18 16:00:00,62.13,64.7,61.2,63.15,7462457
2026/02/19 16:00:00,62.27,62.85,59.8,61.92,6951628
2026/02/20 16:00:00,62.25,65.5,61.5,63.02,9468580
2026/02/23 16:00:00,62.1,63.13,59.83,61.17,8645336
2026/02/24 16:00:00,60.39,62.95,59.46,61.37,8121579
2026/02/25 16:00:00,73.77,83.35,71.19,83.14,62731887
2026/02/26 16:00:00,81.57,90.6,81.23,87.21,41265557
2026/02/27 16:00:00,83.62,84.98,80.97,83.44,19181609
2026/03/02 16:00:00,80.8,96.61,80.23,96.14,32521108
2026/03/03 16:00:00,91.5,104.3,91.13,99.63,32834818
2026/03/04 16:00:00,102.8,106.35,101.4,105.27,23965177
2026/03/05 16:00:00,105.27,110.12,103.3,105.74,20525319
2026/03/06 16:00:00,102.82,106.29,100.07,101.91,16587167
2026/03/09 16:00:00,105.21,112.66,104.9,111.84,21280217
2026/03/10 16:00:00,113.44,121.8,112.8,118.09,23981708
2026/03/11 16:00:00,119.8,123.4,111.72,112.81,19437437
2026/03/12 16:00:00,113.05,117.78,112.15,114.18,12296245
2026/03/13 16:00:00,118.34,119.3,113.16,115.38,11354284
2026/03/16 16:00:00,120.15,126.5,119.77,125.83,18613507
2026/03/17 16:00:00,124.01,136.65,122.74,132.31,23078298
2026/03/18 16:00:00,131.49,135.49,128,132.84,16909301
2026/03/19 16:00:00,126.33,129.74,121.41,128.33,19498359
2026/03/20 16:00:00,127.98,132.38,122.91,126.03,22700758
2026/03/23 16:00:00,124.15,127.48,121.32,126.64,15857875
2026/03/24 16:00:00,126.35,127.08,98.31,101.17,57727940
2026/03/25 16:00:00,106.77,110.25,101.6,103.86,22176486
2026/03/26 16:00:00,101.91,103.55,97.31,98.27,15672027
2026/03/27 16:00:00,97.74,97.78,90.85,93.66,14551645
2026/03/30 16:00:00,96.26,96.5,88.27,89.91,12851320
2026/03/31 16:00:00,91.25,97.8,89.4,95.41,13703128
2026/04/01 16:00:00,98.42,99.46,90.26,90.74,13882766
2026/04/02 16:00:00,87.45,90.39,84.27,90.26,12667997
2026/04/06 16:00:00,93.09,94.7,91.02,92.15,7658239
2026/04/07 16:00:00,90.97,95.28,88,94.12,8346859
2026/04/08 16:00:00,101.29,101.82,93,94.44,10572651
2026/04/09 16:00:00,93.06,93.95,84.6,85.1,14780685
2026/04/10 16:00:00,88.05,90.33,84.91,88.04,9369388
2026/04/13 16:00:00,86.34,98.68,86.27,98.68,13915445
2026/04/14 16:00:00,102.26,110.51,101.41,105.49,17543370
2026/04/15 16:00:00,107.58,108.7,102.93,105.52,10641570
2026/04/16 16:00:00,107,108.04,101.7,107.46,9258258
2026/04/17 16:00:00,110.37,111.2,102.7,105.91,14543397
2026/04/20 16:00:00,102.48,106.5,98.5,106.36,11403779
2026/04/21 16:00:00,104.73,105.1,95.79,96.02,12539156
2026/04/22 16:00:00,99.95,105.79,99.38,104.36,13863167
