Date,Open,High,Low,Close,Volume
2025/11/05 16:00:00,13.29,13.65,13,13.49,2640400
2025/11/06 16:00:00,13.16,13.36,12.8,13,3454321
2025/11/07 16:00:00,14.31,15.26,13.58,15.25,7829720
2025/11/10 16:00:00,15.71,17.28,15.64,17.08,5046800
2025/11/11 16:00:00,17,17.7,16.48,16.59,4456100
2025/11/12 16:00:00,16.6,17.25,16.45,16.69,2819141
2025/11/13 16:00:00,16.4,16.87,15.9,16.35,3469073
2025/11/14 16:00:00,15.33,16.3,15.12,15.89,3272786
2025/11/17 16:00:00,15.7,16.52,15.5,15.7,2335700
2025/11/18 16:00:00,15.63,15.76,15.18,15.56,2341300
2025/11/19 16:00:00,15.53,16.07,15.42,15.65,1680143
2025/11/20 16:00:00,16.2,17.16,16.11,16.46,3719847
2025/11/21 16:00:00,16.46,18.62,16.36,18.34,4086320
2025/11/24 16:00:00,18.42,20.27,18.12,20.13,5225740
2025/11/25 16:00:00,20,20.34,18.9,19.07,5161321
2025/11/26 16:00:00,18.58,19.18,18.47,18.75,3155300
2025/11/28 16:00:00,18.83,19.29,18.43,18.81,1570600
2025/12/01 16:00:00,18.41,18.75,17.88,18.08,2474900
2025/12/02 16:00:00,17.83,18.17,17.66,17.94,1853162
2025/12/03 16:00:00,17.94,18.51,17.81,17.87,1716500
2025/12/04 16:00:00,17.6,18.31,17.06,18.15,1826659
2025/12/05 16:00:00,18.02,18.2,17.39,17.77,1913600
2025/12/08 16:00:00,18.12,18.2,17.32,17.47,1373444
2025/12/09 16:00:00,17.44,17.86,17.35,17.84,2037944
2025/12/10 16:00:00,17.69,18.38,17.41,17.53,2952000
2025/12/11 16:00:00,16.98,17.31,16.1,16.54,2433600
2025/12/12 16:00:00,16.54,16.68,15.42,15.46,2505400
2025/12/15 16:00:00,16.02,16.03,15.18,15.76,2773166
2025/12/16 16:00:00,15.74,15.88,15.35,15.71,1782600
2025/12/17 16:00:00,15.71,16.28,15.6,15.75,2182880
2025/12/18 16:00:00,16.18,16.7,15.97,16,2016448
2025/12/19 16:00:00,16.06,16.3,15.82,16.05,2048235
2025/12/22 16:00:00,16.05,16.97,15.9,16.94,2274874
2025/12/23 16:00:00,16.74,16.74,16.11,16.5,2336188
2025/12/24 16:00:00,16.47,16.86,16.25,16.69,939600
2025/12/26 16:00:00,16.64,16.73,16.35,16.49,895851
2025/12/29 16:00:00,16.35,16.47,15.95,16.15,1469100
2025/12/30 16:00:00,16.21,16.35,15.91,16.29,1468202
2025/12/31 16:00:00,16.16,16.48,16,16.31,1581800
2026/01/02 16:00:00,16.31,17.17,16.23,16.62,1934869
2026/01/05 16:00:00,16.88,18.38,16.78,18.32,2890500
2026/01/06 16:00:00,18.33,19.41,18.21,19.31,3404000
2026/01/07 16:00:00,19.15,20.3,19.08,19.99,2972590
2026/01/08 16:00:00,20.09,20.09,19.04,19.29,2855985
2026/01/09 16:00:00,19.39,20.72,19.27,20.46,4061300
2026/01/12 16:00:00,20.94,21.18,18.41,19.8,4609353
2026/01/13 16:00:00,19.94,20.73,19.5,20.52,2896830
2026/01/14 16:00:00,20.44,20.96,20.03,20.92,1848471
2026/01/15 16:00:00,20.98,21.5,20.01,21.2,1777151
2026/01/16 16:00:00,21.2,21.35,20.39,20.52,1632326
2026/01/20 16:00:00,19.63,22.21,19.34,22.05,2947261
2026/01/21 16:00:00,22.2,22.7,21.35,22.68,2319069
2026/01/22 16:00:00,22.9,23.53,22.56,23.19,2707521
2026/01/23 16:00:00,23.07,23.56,22.07,22.38,3916800
2026/01/26 16:00:00,21.87,22.71,21.71,22.5,1664664
2026/01/27 16:00:00,22.06,22.34,21.51,21.62,1613125
2026/01/28 16:00:00,21.6,21.6,21,21.08,1764945
2026/01/29 16:00:00,20.92,20.92,19.97,20.8,3390337
2026/01/30 16:00:00,20.58,20.68,19.82,20.2,2721100
2026/02/02 16:00:00,20.2,20.48,19.63,19.95,2177100
2026/02/03 16:00:00,20.16,20.49,19.05,19.28,2755842
2026/02/04 16:00:00,19.39,19.57,18.89,19.06,2553114
2026/02/05 16:00:00,18.67,19.36,17.37,17.7,4256500
